,abstract,lead_paragraph,headline,pub_date,document_type,section_name,type_of_material,keywords
398,"Lulu Garcia-Navarro, Thomas Friedman, Ross Douthat and Yara Bayoumy discuss what could come next in Ukraine.","We’re headed into the second week of Russia’s war on Ukraine. Russian forces have escalated their assault on Ukraine’s second largest city, Kharkiv. With its ground forces bogged down by logistical failures, Moscow has turned to aerial bombardment of civilian targets across Ukraine.",Four Times Opinion Writers on War in Ukraine: ‘It Is Very Clear Putin Has No Plan B’,2022-03-02T22:41:18+0000,article,Opinion,Op-Ed,"audio-neutral-informative;Russian Invasion of Ukraine (2022);United States International Relations;European Union;Biden, Joseph R Jr;Putin, Vladimir V;Russia;Ukraine"
399,A hard-core first half is deflated by sleepy melodrama and a formulaic script in this adventure film about the Danish explorer Ejnar Mikkelsen.,"Streaming on Netflix, “Against the Ice” gives the mission to secure Denmark’s claim to Greenland the survival flick treatment, and the explorer Ejnar Mikkelsen a glow up in the form of Nikolaj Coster-Waldau (“Game of Thrones”).",‘Against the Ice’ Review: Snow Buddies,2022-03-02T22:42:38+0000,article,Movies,Review,"Movies;Coster-Waldau, Nikolaj;Against the Ice (Movie);Flinth, Peter"
400,"Mr. Potanin, one of the richest men in Russia and a Guggenheim Museum donor for decades, is the latest oligarch affected by widening outrage over the war in Ukraine.","For 20 years, Vladimir O. Potanin, one of Russia’s richest men, has been a key supporter of the Guggenheim Museum, serving as a trustee and major benefactor while his foundation sponsored exhibitions, including the current show in New York about the Russian artist Wassily Kandinsky.","Vladimir Potanin, Russian Oligarch, Steps Down as Guggenheim Trustee",2022-03-02T22:46:12+0000,article,Arts,News,"Art;Museums;Guggenheim, Solomon R, Museum;Potanin, Vladimir O;Russian Invasion of Ukraine (2022);Appointments and Executive Changes;Philanthropy;Putin, Vladimir V"
401,Addressing the virus while living with it.,The White House released a new coronavirus strategy today that is aimed at ushering the U.S. into a new normal.,Biden’s Plan for a New Normal,2022-03-02T22:52:27+0000,article,Briefing,News,
402,"The series returns in-person with an especially strong slate of work by Frenchwomen — fitting, given their run of honors at top festivals.","Sex and the city, false identities and love triangles feature prominently in this year’s Rendez-Vous With French Cinema, an annual showcase of contemporary French filmmaking held by Film at Lincoln Center.",French Female Directors Continue Hot Streak at Rendez-Vous Festival,2022-03-02T22:59:02+0000,article,Movies,News,"Movies;Women and Girls;Film at Lincoln Center;France;Fire (2022) (Movie);Denis, Claire;Robust (Movie);Meyer, Constance (1984- );Anais in Love (Movie);Bourgeois-Tacquet, Charline;Paris, 13th District (Movie);Audiard, Jacques;A Tale of Love and Desire (Movie);Bouzid, Leyla (1984- );Secret Name (Movie);Georges, Aurelia;Our Men (Movie);Lang, Rachel (1984- )"
403,The Russian president has ordered his nuclear forces into a higher state of alert — the first time the Kremlin has done so since 1991.,This article is part of the Debatable newsletter. You can sign up here to receive it on Wednesdays.,Putin Is Brandishing the Nuclear Option. How Serious Is the Threat?,2022-03-02T23:00:06+0000,article,Opinion,Op-Ed,"Nuclear Weapons;Nuclear Tests;Russia;Putin, Vladimir V;Ukraine;Russian Invasion of Ukraine (2022)"
404,Here’s what you need to know at the end of the day.,(Want to get this newsletter in your inbox? Here’s the sign-up.) ,Your Wednesday Evening Briefing,2022-03-02T23:02:01+0000,article,Briefing,briefing,
405,"Once starved for passengers, the trains are now full, and negotiations are underway between state-owned Finnish and Russian rail companies to increase the service.","Until this weekend, the daily high-speed trains from St. Petersburg to Helsinki would typically transport far fewer than the several hundred passengers each could accommodate. But on Saturday, a wave of travelers looking to leave Russia started packing trains destined for Finland.",High-speed trains departing Russia for Finland are packed.,2022-03-02T23:03:01+0000,article,World,News,Russian Invasion of Ukraine (2022);High-Speed Rail Projects;Helsinki (Finland);St Petersburg (Russia)
406,This Laotian drama from Mattie Do presents a world where spirits linger on into a future that has been shaped by technology.,"The Laotian drama “The Long Walk” takes a languid look around a near-future dystopia where fighter jets leave smoke trails in the sky and government authorities track missing people using microchips embedded in their bodies. In this reality, a spiritual, occult world exists underneath the noses of officials.",‘The Long Walk’ Review: A Ghostly Future in Laos,2022-03-02T23:10:06+0000,article,Movies,Review,"Movies;The Long Walk (Movie);Do, Mattie"
407,Coach Robert Saleh said Jets assistants and scouts would bypass the first days of the combine. The team’s G.M. said it would entertain trades involving its nine picks in the 2022 N.F.L. draft.,"INDIANAPOLIS — Unlike a majority of his peers on Tuesday and Wednesday, who addressed reporters in person from a lectern set up at the Indiana Convention Center, Jets Coach Robert Saleh sat at the team’s facility at Florham Park, N.J., and answered questions about the team’s pre-draft plans via a video conference call.",Jets’ Rebuilding Plans Do Not Include Extended Combine Stay,2022-03-02T23:21:29+0000,article,Sports,News,"Draft and Recruitment (Sports);Coaches and Managers;Football;National Football League;New York Jets;Saleh, Robert (1979- )"
408,The task force adds to the raft of actions that Western leaders have taken in recent days in an effort to undercut Vladimir V. Putin and the politically connected elite in Russia.,"WASHINGTON — The Justice Department announced on Wednesday the creation of a task force to go after billionaire oligarchs who have aided President Vladimir V. Putin in his invasion of Ukraine, part of an effort by the United States to seize and freeze the assets of those who have violated sanctions.",Justice Dept. Announces Task Force to Go After Russian Oligarchs,2022-03-02T23:25:10+0000,article,U.S.,News,"Justice Department;United States Politics and Government;United States International Relations;Russian Invasion of Ukraine (2022);Garland, Merrick B;Embargoes and Sanctions;Assets, Frozen;Money Laundering;Monaco, Lisa O;Russia;Ukraine"
409,The fall of Kherson came as Russian forces advanced in the south.,"Good evening. This is your Russia-Ukraine War Briefing, a guide to the latest news and analysis about the conflict. ",Russia Captures Its First City,2022-03-02T23:28:09+0000,article,Briefing,News,Russian Invasion of Ukraine (2022);Russia;Ukraine
410,"The virus does not infect nerve cells that detect odors, researchers have found. Instead, it attacks nearby supporting cells.","Few of Covid-19’s peculiarities have piqued as much interest as anosmia, the abrupt loss of smell that has become a well-known hallmark of the disease. Covid patients lose this sense even without a stuffy nose; the loss can make food taste like cardboard and coffee smell noxious, occasionally persisting after other symptoms have resolved.",How the Coronavirus Steals the Sense of Smell,2022-03-02T23:34:52+0000,article,Health,News,Smell (Olfaction);Chronic Condition (Health);Coronavirus (2019-nCoV);Research;Immune System;Proteins;Cell (Journal);your-feed-science;Long Covid
411,"Russian forces seized the southern city of Kherson and besieged other cities, with casualties and destruction mounting, as Western sanctions tightened their vise grip on Russia’s economy.","ODESSA, Ukraine — Russian forces on Wednesday seized the first major Ukrainian city in their onslaught, the strategic port of Kherson, as they stepped up bombardment of civilian targets across the country, put other cities under siege and pushed to encircle and cut off the capital, Kyiv.",First Ukraine City Falls as Russia Strikes More Civilian Targets,2022-03-02T23:35:40+0000,article,World,News,"Russian Invasion of Ukraine (2022);Putin, Vladimir V;Russia;Ukraine;Civilian Casualties;Refugees and Displaced Persons;Defense and Military Forces;Kherson (Ukraine);Kharkiv (Ukraine);Mariupol (Ukraine);Kyiv (Ukraine);Embargoes and Sanctions;General Assembly (UN);European Union;North Atlantic Treaty Organization;Biden, Joseph R Jr;United States International Relations"
412,"“L’empire des lumières” (1961), one of a series by the Surrealist, was auctioned during a bustling London art week.","One of René Magritte’s famed “Empire of Light” canvases sold Wednesday for 59.4 million pounds with fees, or about $79.7 million, almost three times the auction high price at auction for a work by the Belgian Surrealist artist. Certain to raise at least $60 million, courtesy of a guaranteed minimum price financed by Sotheby’s, the 1961 painting was sought by three bidders, all represented by Sotheby’s specialists on telephones in London.",Magritte Sets Record With $79.7 Million Sale at Sotheby’s,2022-03-02T23:40:54+0000,article,Arts,News,"Art;Auctions;Magritte, Rene;Sotheby's;Christie's;London (England)"
413,"Both sides left Florida frustrated, and no one knows when the season may start. This could take a while.","JUPITER, Fla. — On Tuesday, Major League Baseball and the players’ union failed to strike a new labor contract by the league’s self-imposed deadline.",M.L.B. Canceled Games. What Happens Now?,2022-03-02T23:42:20+0000,article,Sports,News,Baseball;Lockouts;Major League Baseball;Major League Baseball Players Assn;Organized Labor
414,"The National Security Council confirmed that Ellen Knight, who told of improper pressure from Trump administration officials, was returning to help manage classified information.","A career National Security Council staff member under President Donald J. Trump, who was pushed out of her position after she refused to go along with an effort to use the powers of the federal government to silence one of Mr. Trump’s chief critics, has been rehired for the post by President Biden, two people briefed on the matter said on Wednesday.",Biden Rehires National Security Staff Member Pushed Out Under Trump,2022-03-02T23:47:38+0000,article,U.S.,News,"United States Politics and Government;Classified Information and State Secrets;National Archives and Records Administration;National Security Council;Knight, Ellen J;Bolton, John R;Biden, Joseph R Jr;Trump, Donald J;Cooper, Charles J;Philbin, Patrick;Eisenberg, John A"
415,"Officials in Kyiv say as many as 15,000 people, including many children, have taken refuge in the subway system to escape bombing and artillery fire as Russian forces advance on the capital.","Officials in Kyiv say as many as 15,000 people, including many children, have taken refuge in the subway system to escape bombing and artillery fire as Russian forces advance on the capital.",Thousands of Ukrainians Seek Shelter in Kyiv Subway,2022-03-02T23:55:46+0000,multimedia,World,Video,Ukraine;Russia;Kyiv (Ukraine);Russian Invasion of Ukraine (2022);Subways;Stations and Terminals (Passenger);Evacuations and Evacuees
416,The days when voters put their partisan differences aside during a national security crisis appear to be over.,Few notions are as ingrained in political punditry as the idea that foreign crises unite Americans behind their president. It’s called the “rally ’round the flag effect” and it’s been taken as fact by commentators and chased by White Houses for decades.,Why Americans Might Not Rally Around Biden Over Ukraine,2022-03-03T00:00:06+0000,article,U.S.,News,"United States Politics and Government;internal-sub-only-nl;North Atlantic Treaty Organization;Ukraine;Russia;Biden, Joseph R Jr;Polls and Public Opinion;Russian Invasion of Ukraine (2022);State of the Union Message (US)"
417,"The strategy is supposed to help the nation transition to what some are calling a “new normal,” but it will require funding from Congress.","WASHINGTON — The White House unveiled its long-awaited new coronavirus response strategy on Wednesday, aimed at turning the corner on the worst public health crisis in a century while also preparing for the next threat.",Biden’s New Covid Plan: Preparing for New Variants and Avoiding Shutdowns,2022-03-03T00:09:10+0000,article,U.S.,News,"Coronavirus (2019-nCoV);Biden, Joseph R Jr;United States Politics and Government;Disease Rates;Masks"
418,Democrats hope meeting the nominee will persuade some Republicans senators to support her historic nomination to the Supreme Court.,"WASHINGTON — The confirmation hearing for Judge Ketanji Brown Jackson will begin on March 21, the chairman of the Senate Judiciary Committee announced on Wednesday, as the Supreme Court nominee began meetings with senators in a quest for bipartisan support from the polarized Senate.",Judge Jackson Begins Making Her Own Case for High Court Seat,2022-03-03T00:20:06+0000,article,U.S.,News,"United States Politics and Government;Democratic Party;Republican Party;Senate;Senate Committee on the Judiciary;Supreme Court (US);Jackson, Ketanji Brown (1970- )"
419,"Austin Hopp pleaded guilty on Wednesday to second-degree assault strangulation in the case of Karen Garner, whom he pinned down during an arrest on suspicion of shoplifting from a Walmart.",A former Colorado police officer faces up to eight years in prison after pleading guilty to assaulting a woman with dementia while arresting her on suspicion of shoplifting $13 worth of items from a Walmart.,Ex-Officer in Colorado Pleads Guilty to Assaulting Woman With Dementia,2022-03-03T00:27:27+0000,article,U.S.,News,"Police Brutality, Misconduct and Shootings;Dementia;Loveland (Colo);Garner, Karen (1948- );Hopp, Austin;Jalali, Daria;Shoplifting and Employee Theft (Retail)"
420,"Jessica Cisneros had the backing of national progressive leaders, a cramped campaign headquarters and the help of her father. She’s now taking on Representative Henry Cuellar in a runoff in May.","LAREDO, Texas — Just a few years ago, Jessica Cisneros was an intern in Henry Cuellar’s congressional office. Now, the representative’s former intern has forced the nine-term incumbent into a runoff, providing progressives with an opening to oust a powerful moderate Democrat and upend South Texas politics.",The Young Progressive Lawyer at the Center of a Marquee Texas Runoff,2022-03-03T00:27:40+0000,article,U.S.,News,"Texas;Elections, House of Representatives;Democratic Party;Primaries and Caucuses;Cisneros, Jessica;Cuellar, Henry;Laredo (Tex);Midterm Elections (2022);United States Politics and Government;Content Type: Personal Profile"
421,"As the Omicron wave continues to subside, a growing number of cities and states are relaxing their pandemic restrictions.","Philadelphia residents no longer need to wear masks in most indoor settings, starting immediately, the city’s health commissioner, Dr. Cheryl Bettigole, announced on Wednesday.",Philadelphia drops its mask mandate.,2022-03-03T00:46:14+0000,article,World,News,
422,"The president repackaged his sweeping domestic policy plan with more centrist language, but it remained unclear whether Congress would resurrect key elements of his agenda.","WASHINGTON — President Biden’s State of the Union address on Tuesday was the start of an election-year push to reframe his domestic agenda away from the sweeping aspirations of his first year in office and toward more practical and politically appealing goals: driving down rising prices, controlling the pandemic, addressing crime.","As Biden Pivots, Democrats Seek to Salvage His Domestic Agenda",2022-03-03T01:13:36+0000,article,U.S.,News,"Biden, Joseph R Jr;American Jobs Plan (2021);American Families Plan (2021);Infrastructure Investment and Jobs Act (2021);State of the Union Message (US);United States Economy;United States Politics and Government;Inflation (Economics);Supply Chain;Manchin, Joe III;Crime and Criminals;Taxation;House of Representatives;Senate"
423,"Corrections that appeared in print on Thursday, March 3, 2022.","An article on Wednesday about President Biden’s State of the Union address misstated the colors on the Ukrainian flag. They are blue and yellow, not blue and white.","Corrections: March 3, 2022",2022-03-03T01:26:14+0000,article,Corrections,Correction,
424,"One family was affected by the decision, but Gov. Greg Abbott’s order to investigate certain medically accepted treatments as child abuse is still in place.","HOUSTON — A state court in Texas on Wednesday temporarily halted the child abuse investigation of a family providing medical treatment for its transgender 16-year-old, but allowed other investigations to continue under a contentious policy initiated last week by Gov. Greg Abbott.",Texas Court Halts Investigation of Parents Over Care for Transgender Youth,2022-03-03T01:27:53+0000,article,U.S.,News,"Child Abuse and Neglect;Transgender and Transsexuals;Youth;American Civil Liberties Union;Lambda Legal Defense and Education Fund;Abbott, Gregory W (1957- );Texas"
425,"In an interview with The Washington Post, Senator Tim Kaine of Virginia described feeling as if his nerves have been jolted with five cups of coffee.","Nearly two years after testing positive for the coronavirus, Senator Tim Kaine of Virginia said he still experiences mild symptoms of long Covid.",A Virginia senator reveals he has long Covid and unveils a bill devoted to the illness.,2022-03-03T01:30:09+0000,article,U.S.,News,"Coronavirus (2019-nCoV);Kaine, Timothy M;Chronic Condition (Health);United States Politics and Government;Law and Legislation;Duckworth, L Tammy;Markey, Edward J;Senate;Virginia;Long Covid"
426,The 88-to-14 result at a Manhattan store creates the first union at the prominent outdoor equipment and apparel retailer.,"Workers at an REI store in New York City voted to unionize on Wednesday, creating the only union at the outdoor-equipment and apparel retailer. The vote, which took place at the store, was 88 to 14.",REI Workers in New York Vote to Unionize,2022-03-03T01:33:28+0000,article,Business Day,News,"Shopping and Retail;Labor and Jobs;Organized Labor;Recreational Equipment Inc;SoHo (Manhattan, NY);Cooperatives"
427,"A T.S.A. officer noticed that the pilot “may have been impaired,” the authorities said. His blood alcohol content was found to be four times the limit for pilots.","Airport police officers removed a pilot from the cockpit of a JetBlue flight departing Buffalo on Wednesday morning and conducted a sobriety test that indicated blood alcohol content more than four times the federal limit for pilots, the authorities said.","JetBlue Pilot, Suspected of Being Drunk, Is Removed From Cockpit in Buffalo",2022-03-03T01:56:39+0000,article,New York,News,"Aviation Accidents, Safety and Disasters;Alcohol Abuse;Pilots;JetBlue Airways Corporation;Buffalo (NY);Clifton, James (1970- )"
428,"Representation and inclusion are important to me, but they are no substitute for policy and legislation.","Dear President Biden,",Open Letter to President Biden From a Dispirited Black Voter,2022-03-03T02:00:06+0000,article,Opinion,Op-Ed,"Biden, Joseph R Jr;Black People;Blacks;United States Politics and Government;Police Reform;Voting Rights, Registration and Requirements;Race and Ethnicity;State of the Union Message (US);Law and Legislation"
429,August Lee-Kovach has his second crossword puzzle published in The New York Times.,"THURSDAY PUZZLE — I might have done better on August Lee-Kovach’s puzzle had my ego not been so eager to prove a point. “Pride goeth before a whole lot of erasures,” as the Bible says. I might be paraphrasing.",‘Fiat Lux’ vs. ‘Lux et Veritas’,2022-03-03T03:00:04+0000,article,Crosswords & Games,News,Crossword Puzzles
430,"In a court filing, the panel said there was enough evidence to suggest that the former president might have engaged in a criminal conspiracy as he fought to remain in office.",WASHINGTON — The House committee investigating the Jan. 6 attack on the Capitol said on Wednesday that there was enough evidence to conclude that former President Donald J. Trump and some of his allies might have conspired to commit fraud and obstruction by misleading Americans about the outcome of the 2020 election and attempting to overturn the result.,Jan. 6 Committee Lays Out Potential Criminal Charges Against Trump,2022-03-03T03:01:24+0000,article,U.S.,News,"Presidential Election of 2020;Storming of the US Capitol (Jan, 2021);United States Politics and Government;House of Representatives;Eastman, John C;Trump, Donald J;Pence, Mike;Suits and Litigation (Civil);Voter Fraud (Election Fraud);Rumors and Misinformation;Ethics and Official Misconduct"
431,"The woman obtained a restraining order in 2021 after telling a California court, “He has not killed me because he would not know where to go with the children.”",A mother whose three children were shot and killed this week inside a Sacramento County church during a supervised visit with their father obtained a restraining order against him last year after telling court officials that he was violent and had threatened to kill her.,Mother of Children Killed by Their Father Said She Lived in Fear,2022-03-03T03:02:18+0000,article,U.S.,News,"Murders, Attempted Murders and Homicides;Domestic Violence;Suicides and Suicide Attempts;Sacramento County (Calif);Mora, David (d 2022);California"
432,"The National Labor Relations Board approved the voting at a warehouse next to JFK8, where another election is in progress.","The National Labor Relations Board has approved a union election at a second Amazon warehouse on Staten Island, opening a new front in the growing challenges to the company’s labor model.",A Second Amazon Site on Staten Island Will Have a Union Election,2022-03-03T03:30:23+0000,article,Technology,News,Amazon Labor Union;Amazon.com Inc;National Labor Relations Board;Organized Labor;Warehouses
433,"The verdict, effectively a rejection of much of the government’s case, is likely to be the last in Japan’s yearslong legal battle against Mr. Ghosn, the automaker’s former chief.","TOKYO — A little more than two years after the former Nissan chief Carlos Ghosn fled Japan to escape criminal charges, a Japanese court on Thursday convicted his American former deputy of helping him conceal part of his compensation from regulators.",Nissan Ex-Executive Gets Suspended Sentence in Carlos Ghosn Case,2022-03-03T03:36:10+0000,article,Business Day,News,"Kelly, Greg (Nissan Executive);Ghosn, Carlos;Japan;Automobiles"
434,"Quotation of the Day for Thursday, March 3, 2022.",“This past week marks the end of a 30-year-long error that we can all come together and sing kumbaya.”,Quotation of the Day: Eastern Europe Uniting in Fear of Putin’s Aims,2022-03-03T03:48:31+0000,article,Today’s Paper,Quote,
435,Russian forces seize Kherson.,"Russian forces seized the southern port of Kherson in Ukraine yesterday as they stepped up bombardment of civilian targets nationwide, laid siege to other cities and pushed to encircle and cut off the Ukrainian capital, Kyiv.",Your Thursday Briefing,2022-03-03T04:44:55+0000,article,Briefing,briefing,
436,"For many Russians, the invasion of Ukraine is a visceral horror.",MOSCOW — Shock and shame.,Russia Has Suffered a Crushing Moral Defeat. And Russians Know It.,2022-03-03T06:00:06+0000,article,Opinion,Op-Ed,"Russian Invasion of Ukraine (2022);Russia;Ukraine;Putin, Vladimir V;Polls and Public Opinion;Demonstrations, Protests and Riots"
437,"Trevor Noah joked Biden’s speech was “like a birthday card from a 4-year-old: A lot of words didn’t make sense, but you got what it was trying to say.”","Welcome to Best of Late Night, a rundown of the previous night’s highlights that lets you sleep — and lets us get paid to watch comedy. Here are the 50 best movies on Netflix right now.",Late Night Recaps Biden’s Annual ‘Status Update’,2022-03-03T06:57:51+0000,article,Arts,News,"Television;Fallon, Jimmy;Kimmel, Jimmy;Meyers, Seth;Noah, Trevor (1984- );The Tonight Show (TV Program);The Daily Show with Trevor Noah (TV Program);Corden, James (1978- );The Late Late Show with James Corden (TV Program);Late Night with Seth Meyers (TV Program)"
438,This term has appeared in 39 articles on NYTimes.com in the past year. Can you use it in a sentence?,"The term de rigueur has appeared in 39 articles on NYTimes.com in the past year, including on Aug. 2 in “A Wall Street Dressing Down: Always. Be. Casual.” by Lananh Nguyen and Melodie Jeng:",Word of the Day: de rigueur,2022-03-03T07:00:02+0000,article,The Learning Network,News,
439,"One day after Russian forces seized the first major city in their onslaught in Ukraine — potentially clearing the way for a bid to seize the entire Black Sea coast and cut off the country from world shipping — Russian forces on Thursday continued to lay siege to major cities, creating a dire humanitarian crisis.","One day after Russian forces seized the first major city in their onslaught in Ukraine — potentially clearing the way for a bid to seize the entire Black Sea coast and cut off the country from world shipping — Russian forces on Thursday continued to lay siege to major cities, creating a dire humanitarian crisis.","One week into the war and with cities under siege, a humanitarian crisis looms.",2022-03-03T07:54:38+0000,article,World,News,
440,Feeling stuck on today’s puzzle? We can help.,"THURSDAY — Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.",Spelling Bee Forum,2022-03-03T08:00:03+0000,article,Crosswords & Games,News,Spelling Bee (Game)
441,"The women’s tennis tour has been without a title sponsor since 2010, but the medical diagnostics company Hologic has agreed to a multiyear deal with the WTA.","After more than a decade without a title sponsor, the Women’s Tennis Association confirmed that it has agreed to a multiyear deal with Hologic, a leading global medical device and diagnostics company focused on women’s health.",Strong Stance on China and Peng Shuai Helps Land WTA a New Title Sponsor,2022-03-03T08:00:07+0000,article,Sports,News,"Tennis;Women and Girls;Advertising and Marketing;Medical Devices;Women's Tennis Assn;Hologic Inc;Lawler, Micky;China;Peng Shuai"
442,"At Mortimer’s, Glenn Bernbaum reigned over social New York for decades. A new book evokes an era of pouf skirts, society walkers and ladies who lunched.","It was the best show in town, the society chronicler Dominick Dunne once wrote of Mortimer’s, a brick-walled restaurant at the corner of 75th Street and Lexington Avenue — provided you could get a table.",He Banned the Yahoos and Kept the Social X-Rays Fed,2022-03-03T08:00:11+0000,article,Style,News,"Restaurants;Books and Literature;Manhattan (NYC);Mortimer's;Bernbaum, Glenn;Mortimer's: A Moment in Time (Book)"
443,One latex-clad evening in Italy with the woman who hasn’t yet had her fill of fame.,"MILAN — From her hotel room, Julia Fox could look out the window and see Versace. This was amusing to her.",Julia Fox Will Come for You,2022-03-03T08:00:12+0000,article,Style,News,"Fox, Julia (1990- );Milan Fashion Week;West, Kanye;Versace, Gianni, SpA;Content Type: Personal Profile;your-feed-fashion"
444,New Zealanders are anxious as they learn to live with the pandemic-related risk that has been a fact of life elsewhere for two years.,"WELLINGTON, New Zealand — For much of the past two years, Covid-19 was a phantom presence in New Zealand, a plague experienced mostly through news reports from faraway lands.","As Cases Skyrocket, New Zealand Finally Faces Its Covid Reckoning",2022-03-03T08:11:52+0000,article,World,News,"Coronavirus (2019-nCoV);Coronavirus Omicron Variant;Vaccination and Immunization;Ardern, Jacinda;Bloomfield, Ashley;New Zealand;Wellington (New Zealand);Disease Rates"
445,"Paralympics organizers citied athlete discontent, boycott threats and a fear of violence in ejecting the athletes on the eve of the opening ceremony.","BEIJING — On Wednesday night, the organizers of the Paralympic Winter Games were resolute that they had no option except to allow Russian and Belarusian athletes to compete. On Thursday afternoon, they were equally resolute when they came to the opposite conclusion.","In Reversal, Paralympics Bars Athletes From Russia and Belarus",2022-03-03T08:22:45+0000,article,Sports,News,Paralympic Games;Russia;Belarus;International Paralympic Committee;Russian Invasion of Ukraine (2022)
446,An international collaboration resulted in the rescue of dozens of children and exposed a secret global network used to share material on sexual abuse.,"A two-year investigation led by the authorities in New Zealand has resulted in the arrests of hundreds of people around the globe on charges of possessing and sharing child sexual abuse material, officials said on Wednesday. Dozens of children were moved out of harm’s way as a result, the authorities said.",Hundreds Held After New Zealand-Led Investigation Into Images of Child Abuse,2022-03-03T08:44:29+0000,article,World,News,Sex Crimes;Child Abuse and Neglect;Computers and the Internet;New Zealand;Europol
447,A selection of books published this week.,"REBEL: My Escape From Saudi Arabia to Freedom, by Rahaf Mohammed. (Ecco, $27.99.) In this memoir, a young woman tells the story of escaping her abusive family in Saudi Arabia, nearly being forced back to an almost certain death after being detained in Thailand and the Twitter followers who saved her life by helping her seek asylum in the West.","Newly Published, From a Nixon Insider to Margaret Atwood",2022-03-03T10:00:00+0000,article,Books,News,Books and Literature
448,“This terrible and occasionally illegible prose never quite overcomes the reader’s trust in Faulkner’s profound creative power.”,"“This terrible and occasionally illegible prose never quite overcomes the reader’s trust in Faulkner’s profound creative power,” says the essayist and novelist Pankaj Mishra, whose new novel is “Run and Hide.”","Pankaj Mishra Says Faulkner’s Work Is ‘Atrociously Written,’ and Great",2022-03-03T10:00:03+0000,article,Books,News,"Books and Literature;Writing and Writers;Content Type: Personal Profile;Mishra, Pankaj"
449,"Chuck Klosterman on the ’90s, Michael Schur on ethics and Florence Williams on the science of a broken heart.","Explanation — the kind that makes you reconsider what you already know and marvel at what you don’t — is an art. It is a fine line between instruction and condescension, sufficient detail and superfluous minutiae. Listening to these three new audiobooks, at times I definitely felt like the poor soul cornered by a crypto bro at the bar, the freshman in the wrong lecture hall. But there were also moments when converging threads came together in my own understanding — of my generation, of human behavior and physiology — and made any fleeting frustrations worth it.",Audiobooks Explain Things to Me,2022-03-03T10:00:03+0000,article,Books,News,"Klosterman, Chuck;The Nineties: A Book (Book);Schur, Michael;How to Be Perfect: The Correct Answer to Every Moral Question (Book);Heartbreak: A Personal and Scientific Journey (Book);Williams, Florence"
450,"With two children in tow, a longtime renter braved a frenetic market, fearing she ‘was never going to find anything.’ Her perseverance paid off.","With two children in tow, a longtime renter braved a frenetic market, fearing she ‘was never going to find anything.’ Her perseverance paid off.",Enough With the Street Parking: She Needed a House With a Driveway. Which Option Would You Choose?,2022-03-03T10:00:03+0000,multimedia,Real Estate,Interactive Feature,"Real Estate and Housing (Residential);Content Type: Personal Profile;Quarantine (Life and Culture);Country Club (Bronx, NY);Eastchester Bay (Bronx, NY);Pelham Bay Park (Bronx, NY);Yonkers (NY)"
451,This poem subverts a more conventional political poem by leaning into the speaker’s pleasurable life amid the suffering of others.,"It’s difficult to pluck out just one poem from Ilya Kaminsky’s book “Deaf Republic,” because the volume operates best as an occasion versus a moment. This plain-spoken simple poem summarizes a main theme in the work — that of complicity during wartime. The poem subverts a more conventional political poem by leaning into the speaker’s pleasurable life amid the suffering of others. It begins in the first person plural, shifts to the singular first person and then shifts back to the plural, followed by the parenthetical (forgive us) — a pronoun sleight of hand that broadens the complicity to all of us. Selected by Victoria Chang",Poem: We Lived Happily During the War,2022-03-03T10:00:04+0000,article,Magazine,News,"Poetry and Poets;Kaminsky, Ilya;audio-neutral-immersive"
452,"In two very different books, Cole Arthur Riley and Axie Oh both celebrate the importance of making your presence known.","LIFT EVERY VOICE When Cole Arthur Riley was growing up, she didn’t talk. “This is not an exaggeration,” she writes in her first book, “This Here Flesh,” which weaves three generations of family stories with reflections on spirituality and liberation. “Apart from the family who shared a home with me, I was nonverbal around most people I encountered until I was 7. It’s called selective mutism, and it’s an anxiety disorder.”",Speak Up! You Might Become a Best Seller Like These Authors.,2022-03-03T10:00:05+0000,article,Books,List,"Books and Literature;genre-books-young-adult;Voice and Speech;Euphoria (TV Program);This Here Flesh: Spirituality, Liberation, and the Stories That Make Us (Book);Riley, Cole Arthur;Oh, Axie;The Girl Who Fell Beneath the Sea (Book)"
453,A married couple disagree on what to call their protein source.,"Nick writes: My husband and I were eating at our local diner in Philadelphia. I get the same thing every time: two eggs, ham, hash browns and wheat toast. When our bill came, the receipt said “egg meat,” in reference to the ham. This raised the question “Is egg meat?” My husband says no, but he’s wrong. Please order him to acknowledge egg is “meat.”",Judge John Hodgman on the ‘Egg Meat’ Debate,2022-03-03T10:00:05+0000,article,Magazine,News,Eggs;Philadelphia (Pa);Comedy and Humor
454,"In this lesson, students will learn about Gov. Greg Abbott’s move to investigate parents of transgender youth for child abuse. Then, they will engage in a Big Paper conversation to discuss the issue.","Featured Article: “Texas Investigates Parents Over Care for Transgender Youth, Suit Says” by J. David Goodman and Amanda Morris","Lesson of the Day: ‘Texas Investigates Parents Over Care for Transgender Youth, Suit Says’",2022-03-03T10:00:05+0000,article,The Learning Network,News,
