,abstract,lead_paragraph,headline,pub_date,document_type,section_name,type_of_material,keywords
15,"Alex Villanueva, the sheriff of Los Angeles County, said that the authorities would need Woods’s permission to release the results of the investigation.","The investigation into Tiger Woods’s single-vehicle crash in February is finished, but the results cannot be released publicly until Woods gives permission, the Los Angeles County sheriff said in a Facebook Livestream on Wednesday.",Tiger Woods Update: Sheriff Says Crash Investigation Is Done,2021-04-01T03:58:20+0000,article,Sports,News,"Traffic Accidents and Safety;Golf;Los Angeles County Sheriff's Department;Woods, Tiger;Los Angeles County (Calif)"
16,"For now, the best way to show that you’ve been inoculated against the coronavirus is a simple white card. Here, your key questions answered.","As vaccinations become more widely available for people in the United States and travel starts picking up, many people have started sharing their simple white vaccination cards on social media as prized new possessions.",What You Need to Know About Your Vaccine Card,2021-04-01T04:00:28+0000,article,Travel,News,Content Type: Service;Coronavirus (2019-nCoV);Vaccination and Immunization;Vaccination Proof and Immunization Records
17,"Of four games being broadcast nationally on ESPN, the most interesting will probably be the Astros’ road opener at Oakland.","The expected highlights of opening day, which will stretch from 1:05 p.m. Eastern time until approximately 1 a.m., include the Hall of Famer Tony La Russa’s return to managing with the Chicago White Sox, Francisco Lindor’s debut with the Mets and the Los Angeles Dodgers beginning their title defense.But the most interesting game of the day is quite likely the Houston Astros’ road opener at Oakland, where they will face a hostile regular season crowd for the first time since their elaborate sign-stealing scheme (which helped the team win the 2017 World Series) was revealed. That game between the Astros and the Athletics is one of three opening day games that will be broadcast nationally on ESPN (the Mets-Nationals game, which was also set for ESPN, has been postponed). Here is the full opening day schedule.",Twelve hours of baseball await.,2021-04-01T04:10:07+0000,article,Sports,News,
18,"Buffalo had been on a dry spell, going 0-15-3 since late February, before beating Philadelphia on Wednesday.","The Buffalo Sabres started the year seeking to ignite their offense with new acquisitions, but instead they found ignominy with a historic losing streak.",The Sabres’ Losing Streak Ends at 18,2021-04-01T04:24:13+0000,article,Sports,News,"Hockey, Ice;National Hockey League;Buffalo Sabres"
19,Thousands of anonymous online accounts have shined a spotlight on sexual violence against young women and girls.,"LONDON — For weeks, the harrowing anonymous testimonies have poured in, one after another.",Women Are Calling Out ‘Rape Culture’ in U.K. Schools,2021-04-01T04:45:09+0000,article,World,News,"Great Britain;Women and Girls;Sexual Harassment;Sex Crimes;Child Abuse and Neglect;Private and Sectarian Schools;Colleges and Universities;Education (K-12);Social Media;Everyone's Invited (Web Site);Sara, Soma"
20,‘Rape culture’ in U.K. schools.,"After weeks of harrowing anonymous accounts of sexual violence, sexism and misogyny at schools on a platform called Everyone’s Invited, local and national officials in Britain have begun investigations. On Wednesday, the government said an education body would conduct an immediate review of policies safeguarding students at both public and private schools.",Your Thursday Briefing,2021-04-01T04:47:42+0000,article,Briefing,briefing,
21,"The superstar shortstop will stay in Queens through 2031 thanks to a 10-year, $341 million contract extension.","WASHINGTON — Unable to contain his jubilation, Francisco Lindor unleashed a short celebratory scream in his hotel room late Wednesday when his agent informed him that the Mets had agreed to give him a franchise record 10-year, $341 million contract extension.",‘Here We Go Baby’: Francisco Lindor Truly Commits to the Mets,2021-04-01T04:48:39+0000,article,Sports,News,"Baseball;New York Mets;Lindor, Francisco (1993- )"
22,"Determined to make good on the nativist promise of Brexit, it has embraced anti-migrant authoritarianism.","LONDON — Last week, as Britain focused on its gradual emergence from lockdown, the home secretary, Priti Patel, laid out the government’s “New Plan for Immigration.”",Boris Johnson’s Government Is Built on Cruelty,2021-04-01T05:00:07+0000,article,Opinion,Op-Ed,"Great Britain;Great Britain Withdrawal from EU (Brexit);Conservative Party (Great Britain);Johnson, Boris;Patel, Priti (1972- );Immigration and Emigration;Asylum, Right of;Immigration Detention;Refugees and Displaced Persons"
23,Isolation for more than 15 consecutive days will be barred in prisons and jails starting next March after years of efforts to restrict the practice.,"In a far-reaching move that will fundamentally change life behind bars in New York, Gov. Andrew M. Cuomo on Wednesday signed into law a bill that will end the use of long-term solitary confinement in prisons and jails.",New York Will End Long-Term Solitary Confinement in Prisons and Jails,2021-04-01T05:12:49+0000,article,New York,News,"Solitary Confinement;Prisons and Prisoners;Prison Guards and Corrections Officers;New York State;Law and Legislation;Mental Health and Disorders;Rikers Island Prison Complex;Cuomo, Andrew M"
24,This word has appeared in 342 articles on NYTimes.com in the past year. Can you use it in a sentence?,_________,Word of the Day: jeopardy,2021-04-01T06:00:02+0000,article,The Learning Network,News,
25,"In an interview on ESPN, President Biden discussed the restrictions passed by the state’s Republicans last week and encouraged baseball fans to abide by social-distancing protocols.",WASHINGTON — President Biden said on Wednesday that he would “strongly support” Major League Baseball moving its All-Star Game from Atlanta after the executive director of the players’ union said he was open to discussing such a move after Georgia Republicans passed a law last week to restrict voting access in the state.,Biden Says He Would Support Moving All-Star Game Over Georgia Voting Law,2021-04-01T06:12:31+0000,article,U.S.,News,"Biden, Joseph R Jr;ESPN;Baseball;Major League Baseball;Stadiums and Arenas;Georgia;Law and Legislation;Voting and Voters;Coronavirus (2019-nCoV);Disease Rates;United States Politics and Government"
26,A Hollywood divorce lawyer with lots of practice.,"Among Laura Wasser’s singular gifts is her talent for spinning a tale. One of Hollywood’s premier divorce lawyers, she has cataloged her clients’ foibles, anxieties and misapprehensions in a book and on her social media platforms. There was the wife of a Hollywood producer who imagined that she would still be entitled, post-split, to fly on the movie studio’s private jet. Not a chance, Ms. Wasser told her crisply. “You are no longer Mrs. Producer.”","Laura Wasser, She Who Will Cleave the Union of Kim and Kanye",2021-04-01T07:00:08+0000,article,Style,News,"Divorce, Separations and Annulments;Kardashian, Kim;West, Kanye;Wasser, Laura A;Content Type: Personal Profile;Celebrities"
27,"Our streaming picks for April, including ‘Concrete Cowboy,’ ‘Made for Love’ and ‘Them’","Every month, streaming services in Australia add a new batch of movies and TV shows to its library. Here are our picks for April.","The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in April",2021-04-01T08:32:59+0000,article,Arts,News,Australia;Television;Movies;Netflix Inc
28,Test your knowledge of this week’s health news.,Test your knowledge of this week’s health news.,"Weekly Health Quiz: An Australian Mystery, Covid and the Teenage Brain",2021-04-01T09:00:02+0000,multimedia,Well,Interactive Feature,Height (Stature);Ears and Hearing;Drug Abuse and Traffic;Medicine and Health;Exercise;Memory;Alzheimer's Disease;Australia;Infections;Marijuana;Teenagers and Adolescence;Coronavirus (2019-nCoV);Pfizer Inc;Opossums;ALLERGIES;Masks;Human Growth Hormone
29,"“Firekeeper’s Daughter” is a runaway success, but the years leading to its publication consisted of a long series of quiet mornings.","EARLY BIRD Wunderkind novelists are fun to hoot and holler about, but late bloomers deserve a solemn moment of silence. Let’s offer one up for Angeline Boulley, a 55-year-old mother of three, who toiled over ""Firekeeper’s Daughter” for 10 years — during her son’s hockey practices and in work meetings; through seasons of celebration (including her kids’ high school and college graduations); and periods of tumult (a move from Sault Ste. Marie, Mich., to Washington, D.C., a divorce).",It Takes Gumption to Work on a Novel For 10 Years. Ask Angeline Boulley.,2021-04-01T09:00:03+0000,article,Books,List,"Books and Literature;Content Type: Personal Profile;Indian-Americans;Boulley, Angeline;Firekeeper's Daughter (Book)"
30,"Natalie Diaz can be fiercely political, but, oh, my, can she also remind us to love.","These days, the sun lingers an hour longer. And with the coronavirus vaccines reaching more people every day, there is the hope that this pandemic is waning. And so I want to remember the love poem. The politics of holding someone close. I won’t pretend that the distance of these past months has reminded me of prison cells. But it has made me thankful for a little tenderness. Natalie Diaz can be fiercely political, but, oh, my, can she also remind us to love. As she says in “Grief Work,” the final poem of “Postcolonial Love Poem,” “Why not now go toward the things I love?” Selected by Reginald Dwayne Betts",Poem: If I Should Come Upon Your House Lonely in the West Texas Desert,2021-04-01T09:00:04+0000,article,Magazine,News,Poetry and Poets;Love (Emotion);Coronavirus (2019-nCoV)
31,"In “Ghosts of New York,” Jim Lewis introduces four characters and follows their intersecting paths.",GHOSTS OF NEW YORKBy Jim Lewis,"A Novel of the City, Alive to Its Hidden Connections",2021-04-01T09:00:04+0000,article,Books,Review,"Books and Literature;Ghosts of New York (Book);Lewis, Jim (1963- )"
32,What story or memory does this day inspire for you?,,April Fools’,2021-04-01T09:00:04+0000,article,The Learning Network,News,
33,A married couple’s contention over a broken washer.,"Kate writes: We were without a washer for a few weeks. Rather than buy new underwear, my husband, Steve, pulled out a pair of scissors and invented “short johns.” You take a pair of long johns, snip them off midthigh and then wear them like normal underpants. I say he’s ruining perfectly good clothing. But he still happily sings “short johns, short johns!” whenever he puts them on. I worry he’ll strike again. ",Judge John Hodgman on Running Out of Underwear,2021-04-01T09:00:04+0000,article,Magazine,News,Comedy and Humor;Maine
34,“Barkuterie” boards are a new way to spoil your beloved pets.,"For well over a year now, elaborate charcuterie boards have been taking over the social feeds of food enthusiasts. There have been artful assemblages of the usual items, like cheese, meat and fruit, as well as plates topped with desserts and colorful candy.","Dogs Can Have a Little Charcuterie, as a Treat",2021-04-01T09:00:08+0000,article,Style,News,Dogs;Pet Foods
35,"“Sometimes we want comfort, sometimes we want to work to crack something open.”","“Sometimes we want comfort, sometimes we want to work to crack something open,” says the poet and young adult author, whose book “With the Fire on High” is new in paperback.",Elizabeth Acevedo Understands That ‘People Read Like They Eat’,2021-04-01T09:00:08+0000,article,Books,News,"Books and Literature;Writing and Writers;Acevedo, Elizabeth (Poet);Content Type: Personal Profile"
36,"For their first New York purchase, a couple scoured their beloved Williamsburg neighborhood for a quiet place with good light and more space for their growing household. Here’s what they found.","For their first New York purchase, a couple scoured their beloved Williamsburg neighborhood for a quiet place with good light and more space for their growing household. Here’s what they found.","Two Humans, Two Dogs and a Two-Bedroom in Brooklyn for Under $1.5 Million. Which Home Would You Choose?",2021-04-01T09:00:08+0000,multimedia,Real Estate,Interactive Feature,"Real Estate and Housing (Residential);Quarantine (Life and Culture);Content Type: Personal Profile;Williamsburg (Brooklyn, NY)"
37,"The writer and poet Cathy Park Hong discusses Asian outrage and why she’s seeking power, not assimilation.","This week, a Filipino woman was attacked in Midtown Manhattan during broad daylight. This assault came on the heels of the Atlanta-area shooting in which six women of Asian descent were killed and amid reports of rising crime against Asians. One group, Stop AAPI Hate, received nearly 3,800 accounts of incidents nationally between March 19, 2020, and Feb. 28.",An Asian American Poet on Refusing to Take Up ‘Apologetic Space’,2021-04-01T09:00:09+0000,article,Opinion,Op-Ed,"Hong, Cathy Park;Discrimination;Asian-Americans;Atlanta Spa Shootings (2021)"
38,"In this his lesson, students will learn about the stark inequalities in vaccine access across the globe, then consider what the United States should do to close the gap.","Featured Article: “Rich Countries Signed Away a Chance to Vaccinate the World” (PDF excerpt) by Selam Gebrekidan and Matt Apuzzo (You can read the full article here, but because it is quite long, our Questions for Writing and Discussion deal only with the information in the excerpt.)",Lesson of the Day: ‘Rich Countries Signed Away a Chance to Vaccinate the World’,2021-04-01T09:00:10+0000,article,The Learning Network,News,
39,We want to hear from people who enrolled for health insurance about their experiences signing up.,"The stimulus bill that became law last month will spend billions to make health insurance more affordable. It will lower premiums for many who already buy their own coverage, and make millions newly eligible for financial help.",Are You Shopping for Obamacare? Tell Us About It.,2021-04-01T09:00:12+0000,article,The Upshot,News,"Patient Protection and Affordable Care Act (2010);Coronavirus Aid, Relief, and Economic Security Act (2020);HealthCare.gov"
40,"The hosts of the “OK Now Listen” podcast want to reflect the best parts of chatting with your buds. “I have a tribe of women that hold me down,” Deanii Scott said.","Every two weeks, Sylvia Obell and Deanii Scott get on Zoom from opposite coasts to record their podcast, “Okay, Now Listen,” which is produced by Netflix.","Black Friendship, Broadcast",2021-04-01T09:00:12+0000,article,Style,News,"Black People;Blacks;Podcasts;Netflix Inc;University of Southern California;Content Type: Personal Profile;Women and Girls;Okay, Now Listen (Radio Program);Scott, Deanii;Obell, Sylvia"
41,"One survivor who got her vaccine, Eva Rose, 96, said the last year has been “lousy,” but added: “I am still here, thank God.”","A year spent hiding at home from the coronavirus has given Anne Bertolino, 96, a lot of time to dwell on the past: the anti-Semitic abuse she suffered on the streets of Hamburg as a child; the grandparents who pushed for her and her sister to leave the country for their own safety; and her mother, a widow who was killed in Auschwitz.","The Push to Vaccinate 20,000 Holocaust Survivors in New York",2021-04-01T09:00:13+0000,article,New York,News,Holocaust and the Nazi Era;Jews and Judaism;Vaccination and Immunization;Coronavirus (2019-nCoV);Brooklyn (NYC);Germany;Queens (NYC);New York City
42,"Blake Bailey’s comprehensive life of Roth features a parade of book after book, award after award, and lover after lover.",PHILIP ROTHThe BiographyBy Blake Bailey,Cynthia Ozick Calls the New Philip Roth Biography a ‘Narrative Masterwork’,2021-04-01T09:00:14+0000,article,Books,Review,"Books and Literature;Content Type: Personal Profile;Philip Roth: The Biography (Book);Bailey, Blake;Roth, Philip;Writing and Writers;Ozick, Cynthia"
43,Nearly everyone with a marketplace health plan can seek more financial help. Many uninsured Americans and people who buy their insurance elsewhere can also benefit.,"Federal officials have reprogrammed Healthcare.gov, making new benefits available to tens of millions of Americans, weeks after Congress authorized spending billions on additional health law subsidies.",Billions in New Obamacare Subsidies Are Now Available on Healthcare.gov,2021-04-01T09:00:14+0000,article,The Upshot,News,Health Insurance and Managed Care;Patient Protection and Affordable Care Act (2010);Federal Aid (US);HealthCare.gov;United States Politics and Government
44,"Joseph J. Salvo, who is retiring after nearly 30 years as New York City’s chief demographer, is optimistic about New York City’s recovery after the pandemic.","In nearly three decades as New York City’s chief demographer at the Department of City Planning, Joseph J. Salvo has been the top expert on the city’s population, providing data and analysis of the city’s always-changing populace to help city officials, community organizers and journalists understand the most diverse city in the world.",How N.Y.C.’s Population Expert Says the City Will Bounce Back,2021-04-01T09:00:14+0000,article,New York,News,"Population;Census;Immigration and Emigration;City Planning Department (NYC);Salvo, Joseph J;New York City;Content Type: Personal Profile;Coronavirus (2019-nCoV)"
45,I will still have to face it with dignity.,"One morning a few years ago, my partner, Donika, rolled over in our bed, looked at me and sighed.",What if the Pain Never Ends?,2021-04-01T09:00:14+0000,article,Opinion,Op-Ed,Chronic Condition (Health);Pain;Back (Human Body Part);Addiction (Psychology)
46,"Would you want to own an official version of a digital good like a video, an image or a song? How much would you be willing to pay?","Do you know what a nonfungible token, or NFT, is? Shira Ovide explains in the On Tech newsletter “NFTs Are Neither Miracles nor Scams”:",Would You Buy an NFT?,2021-04-01T09:00:16+0000,article,The Learning Network,News,
47,"The stuck container ship became the butt of online jokes, but it was no minor crisis.","In the end, a full moon succeeded where puny machines could not, wrenching the mammoth barge out of the Egyptian mud in which it became wedged six days earlier. A spring tide finally set the Ever Given and its enormous stack of 18,300 shipping containers afloat again, drawing cheers from Egyptians on the shore and a virtual world beyond.",The Freeing of the Ever Given,2021-04-01T09:00:17+0000,article,Opinion,Op-Ed,Ships and Shipping;International Trade and World Market;Canals;Suez Canal
48,"I’ve reported on behavior and mental health for 20 years. As I exit, I can’t help but wonder why researchers have placed so little emphasis on helping people in distress today.","When I joined the Science staff in 2004, reporters in the department had a saying, a reassuring mantra of sorts: “People will always come to the science section, if only to read about progress.”",Science Plays the Long Game. But People Have Mental Health Issues Now.,2021-04-01T09:00:17+0000,article,Health,News,Research;Mental Health and Disorders;Depression (Mental);Brain;Psychiatry and Psychiatrists;Psychology and Psychologists;Drugs (Pharmaceuticals);Clinical Trials;Memory;National Institute of Mental Health;Food and Drug Administration;Science and Technology
49,Our critics and writers have selected noteworthy cultural events to experience virtually.,"The Jazz Standard closed its location on East 27th Street in December, becoming the first major New York club to permanently shutter amid the coronavirus pandemic. But its leadership insists that’s not the end of the story: Simmering tensions with the landlord were largely to blame, and the club is on the hunt for a new, post-Covid location.",5 Things to Do This Weekend,2021-04-01T09:00:18+0000,article,Arts,News,"Quarantine (Life and Culture);Art;Music;Dancing;Jazz;Children and Childhood;Asian Americans Advancing Justice-Asian Law Caucus;Jazz Foundation of America;Jazz Standard;Joyce Theater;New York City Children's Theater;Gondelman, Josh (1985- );Hersch, Fred;Krieger, Barbara Zinn;Nancherla, Aparna (1982- );White, Charles (1918-79);Lawrence, Jacob"
50,No one is holding American employers to account for their willingness to hire millions of unauthorized immigrants.,"Once again, a humanitarian crisis is engulfing our southern border, as tens and potentially hundreds of thousands of migrants arrive from Mexico, Central America and around the world in the hope that the Biden administration will let them in and let them stay.",The Real Reason for the Border Crisis,2021-04-01T09:00:19+0000,article,Opinion,Op-Ed,"Illegal Immigration;Immigration and Emigration;Foreign Workers;Labor and Jobs;Migrant Labor (Non-Agriculture);Homeland Security Department;Biden, Joseph R Jr;Trump, Donald J;Central America;Mexico;United States"
51,"The debate among doctors, epidemiologists and economists is still going strong.",Here’s a question I’ve been mulling in recent months: Is Alex Tabarrok right? Are people dying because our coronavirus response is far too conservative?,Are We Much Too Timid in the Way We Fight Covid-19?,2021-04-01T09:00:19+0000,article,Opinion,Op-Ed,"Vaccination and Immunization;Coronavirus (2019-nCoV);Regulation and Deregulation of Industry;Tabarrok, Alex;Food and Drug Administration;United States;United States Politics and Government;Trump, Donald J;Tests (Medical);Clinical Trials"
52,"An off-duty firefighter in Las Cruces, N.M., whose hobby is beekeeping, safely removed the swarm from the man’s car in an Albertsons supermarket parking lot.","He had just finished grocery shopping, but a New Mexico man got much more than he bargained for when he returned to his car in the store’s parking lot: A swarm of 15,000 honey bees had taken over the back seat.","A Man Found 15,000 Bees in His Car After Grocery Shopping",2021-04-01T09:00:20+0000,article,U.S.,News,Bees;Las Cruces (NM)
53,And together they are sabotaging their own efforts to curb China’s advances in the South China Sea.,"President Biden, speaking at the State Department’s headquarters soon after his inauguration, called the “rule of law” one of America’s “most cherished democratic values.” The notion, a central part of his foreign policy and his faith in treaties and international institutions, is both a riposte to the Trump administration and a useful stick with which to beat China and Russia.","Britain Holds On to a Colony in Africa, With America’s Help",2021-04-01T09:00:22+0000,article,Opinion,Op-Ed,"United States International Relations;Territorial Disputes;Law of the Sea (UN Convention);Politics and Government;Military Bases and Installations;Colonization;Biden, Joseph R Jr;Chagos Archipelago;British Indian Ocean Territory;Mauritius;Great Britain;China;South China Sea"
54,Lynn Novick and Ken Burns consider the seminal writer in all his complexity and controversy in their new PBS documentary series.,"Could there be anything more subversive than turning a spotlight, in this moment, on Ernest Hemingway?","They Are Giving Hemingway Another Look, So You Can, Too",2021-04-01T09:00:23+0000,article,Books,News,"Books and Literature;Writing and Writers;Television;Documentary Films and Programs;Burns, Ken;Hemingway, Ernest;Novick, Lynn;Hemingway (Movie)"
55,The I.R.S. believes the American drugmaker used an abusive offshore scheme to avoid federal taxes.,"Almost nine years ago, Bristol Myers Squibb filed paperwork in Ireland to create a new offshore subsidiary. By moving Bristol Myers’s profits through the subsidiary, the American drugmaker could substantially reduce its U.S. tax bill.",An Accidental Disclosure Exposes a $1 Billion Tax Fight With Bristol Myers,2021-04-01T09:00:24+0000,article,Business Day,News,Bristol Myers Squibb Company;Tax Shelters;Tax Evasion;Corporate Taxes;Federal Taxes (US);ACCOUNTING AND ACCOUNTANTS;Legal Profession;Internal Revenue Service;PricewaterhouseCoopers;White & Case
56,"While airports in major cities are still struggling, some smaller airports that are vacation destinations are busier than before the pandemic.","In Florida, Key West International Airport is busier than normal, while Miami International has half as many passengers as it did before the pandemic.",Air Travel Is Already Back to Normal in Some Places. Here’s Where.,2021-04-01T09:00:24+0000,article,The Upshot,News,Travel and Vacations;Airports;AIRLINES AND AIRPLANES;Quarantine (Life and Culture);Shutdowns (Institutional);Key West (Fla)
57,"Rape is being used as a weapon as fighting rages in remote parts of Tigray region. “Even if we had shouted,” one woman said, “there was no one to listen.”","Mona Lisa lay on a hospital bed in Mekelle, the main city in war-torn northern Ethiopia, her body devastated but her defiance on display.",‘They Told Us Not to Resist’: Sexual Violence Pervades Ethiopia’s War,2021-04-01T09:00:25+0000,article,World,News,"Ethiopia;Tigray (Ethiopia);Defense and Military Forces;War Crimes, Genocide and Crimes Against Humanity;Sex Crimes;Women and Girls;War and Armed Conflicts;Refugees and Displaced Persons;Tigray People's Liberation Front;Ahmed, Abiy;Politics and Government"
